platform,category,market_key,event_key,status,volume,liquidity_or_oi,created_at,end_date,title,yes_sub_title,no_sub_title,slug
polymarket,direct_housing_data,1076898,0x4522b0561f7a75a43bdb36a34cb81284e6dfc5a347617365710d3115e4c05b3b,closed,4366.489411,0.0,2025-12-31 14:20:45.052037-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be between $418,000 and $420,000 by February 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-between-418000-and-420000-by-february-1
polymarket,direct_housing_data,1076891,0x3870b6b6ea24ce698c24c7e32f9611c7113f61620b7fcfbc008e191e83266ff3,closed,4123.281197,0.0,2025-12-31 14:20:43.511858-08:00,2026-01-31 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be between $412,000 and $414,000 by February 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-between-412000-and-414000-by-february-1
polymarket,direct_housing_data,231468,0x0041067f48f7168d9065847d8ced235bd60e57c3009e2f3c7e225107e8ac81f3,closed,3865.666249,264.211362,2021-08-09 14:00:01.545000-07:00,2021-08-23 17:00:00-07:00,How many new US residential sales will the U.S. Census Bureau report for July?,,,how-many-new-us-residential-sales-will-the-us-census-bureau-report-for-july
polymarket,direct_housing_data,247400,0xb04c55536364203feddb81331c8d14ddc6ec79248d90c7095b0cdee89aa91eb7,closed,3151.842337,100.060442,2022-09-29 13:24:12.104000-07:00,2022-10-05 17:00:00-07:00,Will the 30-year Fixed Rate Mortgage Average be 7% or higher on October 6?,,,will-the-30-year-fixed-rate-mortgage-average-be-7-or-higher-on-october-6
polymarket,direct_housing_data,1301542,0xb2bc8855c33aeed544d2311f148aabbc96274560a46c9dedc1f2d269f582d778,active,2062.223683,1719.7665,2026-01-30 14:52:29.359607-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Chicago be between $315,000 and $320,000 by March 1?",,,will-the-median-home-value-in-chicago-be-between-315000-and-320000-by-march-1
polymarket,direct_housing_data,247455,0xd411740853927d4de3796a7689da7497a4df6356a518b859a657783dd2137b0b,closed,1397.218984,100.005047,2022-10-07 09:12:39.556000-07:00,2022-10-12 17:00:00-07:00,Will the 30-year Fixed Rate Mortgage Average be 6.6% or higher on October 13?,,,will-the-30-year-fixed-rate-mortgage-average-be-6pt6-or-higher-on-october-13
polymarket,direct_housing_data,1301520,0x4cb818c4b3dded360dd16a0efc5eb48df706024ccc9281e3ba19f6674653add2,active,247.5813,627.0328,2026-01-30 14:45:55.283761-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the DC Metro area be between $527,000 and $537,000 by March 1?",,,will-the-median-home-value-in-the-dc-metro-area-be-between-527000-and-537000-by-march-1
polymarket,direct_housing_data,1301519,0x6c5c5008b0ab6488d015de5b48e4afa0cb9c8ef73c9590e7e269e09d4f6b8ada,active,247.579217,334.2738,,2026-02-28 16:00:00-08:00,"Will the median home value in the DC Metro area be between $517,000 and $527,000 by March 1?",,,will-the-median-home-value-in-the-dc-metro-area-be-between-517000-and-527000-by-march-1
polymarket,direct_housing_data,1301539,0xb9b13fd7bf4f22a7ccc30bd6dfdaf4dca1d16c03f13b86bb27ec60d8fd2277c3,active,222.72665,1148.3427,2026-01-30 14:52:27.865463-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Chicago be between $300,000 and $305,000 by March 1?",,,will-the-median-home-value-in-chicago-be-between-300000-and-305000-by-march-1
polymarket,direct_housing_data,1301543,0x2c9202788c3926cdb69e6da248306b3312bc2047f79bfe7b600e9293871f3b6e,active,218.56,1177.566,2026-01-30 14:52:29.857743-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Chicago be greater than $320,000 by March 1?",,,will-the-median-home-value-in-chicago-be-greater-than-320000-by-march-1
polymarket,direct_housing_data,1301541,0x58300b2c699fb3f3e0e665904a9b3ab8d7d352d6b072f7b9013dee77590398a2,active,218.56,1136.717,2026-01-30 14:52:28.874739-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Chicago be between $310,000 and $315,000 by March 1?",,,will-the-median-home-value-in-chicago-be-between-310000-and-315000-by-march-1
polymarket,direct_housing_data,1301540,0x38cff46d95f69e5f1352db6458c880bcfc0858db6c09005805a094d932c4c674,active,218.56,1020.6946,2026-01-30 14:52:28.382609-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Chicago be between $305,000 and $310,000 by March 1?",,,will-the-median-home-value-in-chicago-be-between-305000-and-310000-by-march-1
polymarket,direct_housing_data,1301538,0x33210240fc41131fe27de27a3a43f4dbaa1048ed7bc997b546a06780a09b20a4,active,218.56,2067.6558,2026-01-30 14:52:27.175544-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Chicago be less than $300,000 by March 1?",,,will-the-median-home-value-in-chicago-be-less-than-300000-by-march-1
polymarket,direct_housing_data,1301058,0x89ce1ceb759f979aa642e1ba8e6bf7e382b482896c5efad97a779eec6b5a12fa,active,202.615257,1285.3304,2026-01-30 13:21:08.530744-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be between $1,100,000 and $1,200,000 by March 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-between-1100000-and-1200000-by-march-1
polymarket,direct_housing_data,1301164,0x6c4a64b38c4fa0515787f8021ac63afc1ad1f39c12e8288e9440c17f407e4e67,active,140.98,314.8683,2026-01-30 13:26:45.403686-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the US be between $410,000 and $415,000 by March 1?",,,will-the-median-home-value-in-the-us-be-between-410000-and-415000-by-march-1
polymarket,direct_housing_data,1301167,0xbb7944a7f6ff271e073059b4f73a6723256185b5b1b4408459d0b24f8cf817b0,active,135.0,429.8623,2026-01-30 13:26:47.139887-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the US be greater than $425,000 by March 1?",,,will-the-median-home-value-in-the-us-be-greater-than-425000-by-march-1
polymarket,direct_housing_data,1301166,0xe28068299eb37e550ec62ecb17ccc0d725e19909f7f903fcedcc78a7f7b88998,active,135.0,348.9027,2026-01-30 13:26:46.599867-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the US be between $420,000 and $425,000 by March 1?",,,will-the-median-home-value-in-the-us-be-between-420000-and-425000-by-march-1
polymarket,direct_housing_data,1301165,0x607d66dab0dbcb746735e67e5ef96d2cea9d437a9aebcc400754667fa0411035,active,135.0,294.792,2026-01-30 13:26:45.916974-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the US be between $415,000 and $420,000 by March 1?",,,will-the-median-home-value-in-the-us-be-between-415000-and-420000-by-march-1
polymarket,direct_housing_data,1301163,0x189d2b025a31b1d50f88d24088fc6a364602deed63feb37d9f29b06b6756c91c,active,135.0,964.9153,2026-01-30 13:26:44.894577-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the US be between $405,000 and $410,000 by March 1?",,,will-the-median-home-value-in-the-us-be-between-405000-and-410000-by-march-1
polymarket,direct_housing_data,1301162,0x2988a39c67682e875edfb631935cccb33153ffa0c4a0e5dc33899a9c9bd81713,active,135.0,2328.716,2026-01-30 13:26:44.157547-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the US be less than $405,000 by March 1?",,,will-the-median-home-value-in-the-us-be-less-than-405000-by-march-1
polymarket,direct_housing_data,1301516,0xee8b783654acc62efca5058697890dffaf8e25272ea7ee52ff9808830f556186,active,63.6,815.06747,2026-01-30 14:45:53.290594-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the DC Metro area be less than $497,000 by March 1?",,,will-the-median-home-value-in-the-dc-metro-area-be-less-than-497000-by-march-1
polymarket,direct_housing_data,1301060,0x00da60e613808c5b0a985171fcf7ff28ce926a3249085c6bf1ed2eeb3c667c29,active,51.95,996.60369,2026-01-30 13:21:09.027851-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be between $1,200,000 and $1,300,000 by March 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-between-1200000-and-1300000-by-march-1
polymarket,direct_housing_data,1301064,0x118ddf77223a849cac5708deb28f60b9325fa4b3cc617d233dfae9ebbde97c33,active,36.95,2004.12448,2026-01-30 13:21:10.058771-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be greater than $1,400,000 by March 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-greater-than-1400000-by-march-1
polymarket,direct_housing_data,1301061,0x49250f18ef97558a220bda40db67386c6be3df98a5cac41204e9fa47758a3bbf,active,31.95,1853.3231,2026-01-30 13:21:09.539534-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be between $1,300,000 and $1,400,000 by March 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-between-1300000-and-1400000-by-march-1
polymarket,direct_housing_data,1301055,0x3a9c0a7b1f7e4ba259cd0bb14b2467effc9da688539f03efb8dcf3d68ddf0917,active,31.95,929.9076,2026-01-30 13:21:08.002004-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Los Angeles Metro area be less than $1,100,000 by March 1?",,,will-the-median-home-value-in-the-los-angeles-metro-area-be-less-than-1100000-by-march-1
polymarket,direct_housing_data,1301498,0xc1f20756302c7e7b900d6fede58771b95cc1d8728c358d06162241301241ee61,active,25.0,489.7199,,2026-02-28 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be between $1,040,000 and $1,060,000 by March 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-between-1040000-and-1060000-by-march-1
polymarket,direct_housing_data,1301521,0xbaab963378152566e0aade9094cf93e5a03e26b816df1bdc2905c9c7ce82c81e,active,16.6,391.5037,2026-01-30 14:45:55.801587-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the DC Metro area be greater than $537,000 by March 1?",,,will-the-median-home-value-in-the-dc-metro-area-be-greater-than-537000-by-march-1
polymarket,direct_housing_data,1301518,0xe4984ad3bb942ccbc9637cd8e283e7c2b6776e9436421801f36a886c23f8f37d,active,16.6,419.1329,2026-01-30 14:45:54.312777-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the DC Metro area be between $507,000 and $517,000 by March 1?",,,will-the-median-home-value-in-the-dc-metro-area-be-between-507000-and-517000-by-march-1
polymarket,direct_housing_data,1301517,0xf1db7d17b2f3963916fe956a3ec512bd135248d9c554251e1085a1c09fc4c550,active,16.6,1701.3776,2026-01-30 14:45:53.820308-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the DC Metro area be between $497,000 and $507,000 by March 1?",,,will-the-median-home-value-in-the-dc-metro-area-be-between-497000-and-507000-by-march-1
polymarket,direct_housing_data,1327142,0xb84e052e28d46ed6de1b7cd082260b133ee5e08a4184780c346a0eae0a742452,active,2.272716,104.4349,2026-02-03 09:33:58.274319-08:00,2026-12-30 16:00:00-08:00,"Will the U.S. 30-year Fixed-Rate Mortgage hit 7.00% (HIGH) by December 31, 2026?",,,will-the-us-30-year-fixed-rate-mortgage-hit-7pt00-high-by-december-31-2026
polymarket,direct_housing_data,1327150,0x06bf3994ee4616843a085c6ae4196893ed6af593ef09644be91f3163c1fe9b2c,active,0.0,17.3394,2026-02-03 09:34:03.076194-08:00,2026-12-30 16:00:00-08:00,"Will the U.S. 30-year Fixed-Rate Mortgage hit 5.50% (LOW) by December 31, 2026?",,,will-the-us-30-year-fixed-rate-mortgage-hit-5pt50-low-by-december-31-2026
polymarket,direct_housing_data,1327149,0x7e098cd8c93f6601a19af0c1ffcd5a1c810a5f79e87416a1d15377e0706d1618,active,0.0,18.0895,2026-02-03 09:34:02.530117-08:00,2026-12-30 16:00:00-08:00,"Will the U.S. 30-year Fixed-Rate Mortgage hit 5.70% (LOW) by December 31, 2026?",,,will-the-us-30-year-fixed-rate-mortgage-hit-5pt70-low-by-december-31-2026
polymarket,direct_housing_data,1327148,0x127642a0c27bc10e9292ad67cd2552ea9a75050e9db19dcb7b558bc0c1513ff9,active,0.0,18.6092,2026-02-03 09:34:01.997625-08:00,2026-12-30 16:00:00-08:00,"Will the U.S. 30-year Fixed-Rate Mortgage hit 5.90% (LOW) by December 31, 2026?",,,will-the-us-30-year-fixed-rate-mortgage-hit-5pt90-low-by-december-31-2026
polymarket,direct_housing_data,1327147,0xfe758247f89784bf99f026d0cee641bddff7fb01043865e224402fdc12cbcbcd,active,0.0,27.4999,2026-02-03 09:34:01.453737-08:00,2026-12-30 16:00:00-08:00,"Will the U.S. 30-year Fixed-Rate Mortgage hit 6.00% (LOW) by December 31, 2026?",,,will-the-us-30-year-fixed-rate-mortgage-hit-6pt00-low-by-december-31-2026
polymarket,direct_housing_data,1327146,0x5958a13b5cda9e32b03bb1682d7e18fe6768f905606cc6ca2dd9b98c0d19fca8,active,0.0,13.0995,2026-02-03 09:34:00.879654-08:00,2026-12-30 16:00:00-08:00,"Will the U.S. 30-year Fixed-Rate Mortgage hit 6.20% (HIGH) by December 31, 2026?",,,will-the-us-30-year-fixed-rate-mortgage-hit-6pt20-high-by-december-31-2026
polymarket,direct_housing_data,1327145,0x9bb7243154ca7114abed0c711c99331922176f5197a2100451b445bb7ae9b337,active,0.0,13.0995,2026-02-03 09:34:00.175495-08:00,2026-12-30 16:00:00-08:00,"Will the U.S. 30-year Fixed-Rate Mortgage hit 6.30% (HIGH) by December 31, 2026?",,,will-the-us-30-year-fixed-rate-mortgage-hit-6pt30-high-by-december-31-2026
polymarket,direct_housing_data,1327144,0xd0ef789ce88f899fdf43fac24203b938baa0ee2aef0ce8572fe122d85ff0363a,active,0.0,18.0895,2026-02-03 09:33:59.575278-08:00,2026-12-30 16:00:00-08:00,"Will the U.S. 30-year Fixed-Rate Mortgage hit 6.50% (HIGH) by December 31, 2026?",,,will-the-us-30-year-fixed-rate-mortgage-hit-6pt50-high-by-december-31-2026
polymarket,direct_housing_data,1327143,0x5a769573f99f008f74157208a68d573349fa4d2c65291c59cc0ea063794a8f1d,active,0.0,18.0893,2026-02-03 09:33:58.855619-08:00,2026-12-30 16:00:00-08:00,"Will the U.S. 30-year Fixed-Rate Mortgage hit 6.75% (HIGH) by December 31, 2026?",,,will-the-us-30-year-fixed-rate-mortgage-hit-6pt75-high-by-december-31-2026
polymarket,direct_housing_data,1301501,0x34b99f122816a7afcfc60514eae8958ecd994845e907b14d4c7a7576f36e851a,active,0.0,663.7114,2026-01-30 14:38:08.621802-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be greater than $1,100,000 by March 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-greater-than-1100000-by-march-1
polymarket,direct_housing_data,1301500,0xc699842f214ca109a2446ce06c0455d1e175ba71876e979c170ae41a8b5fc093,active,0.0,505.6348,2026-01-30 14:38:08.112041-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be between $1,080,000 and $1,100,000 by March 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-between-1080000-and-1100000-by-march-1
polymarket,direct_housing_data,1301499,0xc920dbaec16b67fbd1d29586b0aa1d9450bb934a089601dfde8e0572d6064b53,active,0.0,367.7365,2026-01-30 14:38:07.525418-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be between $1,060,000 and $1,080,000 by March 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-between-1060000-and-1080000-by-march-1
polymarket,direct_housing_data,1301497,0xc0da2df2fe3ebff607402611d46d23dfa4bd191ec771a8c7b3ffe45e9f526db9,active,0.0,427.0045,2026-01-30 14:38:06.475998-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be between $1,020,000 and $1,040,000 by March 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-between-1020000-and-1040000-by-march-1
polymarket,direct_housing_data,1301496,0xc013c3fa7b12a92d6f0a898c604d9a4b0aa03c103e8c17d14d91663a7c6eac1b,active,0.0,850.9221,2026-01-30 14:38:05.753099-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the San Francisco Metro area be less than $1,020,000 by March 1?",,,will-the-median-home-value-in-the-san-francisco-metro-area-be-less-than-1020000-by-march-1
polymarket,direct_housing_data,1301483,0x6fa440a2ecd092f4e89924aa62517310374f7ef630d21a77b0e6dd96463d3b07,active,0.0,490.9679,2026-01-30 14:29:42.975914-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be greater than $416,000 by March 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-greater-than-416000-by-march-1
polymarket,direct_housing_data,1301482,0x88fc64402efe6c0b6c43656892fecb915bd0933bef2f59bc4727555ff5c30a7b,active,0.0,256.4177,2026-01-30 14:29:42.479374-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be between $413,000 and $416,000 by March 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-between-413000-and-416000-by-march-1
polymarket,direct_housing_data,1301481,0x3d779903a87b15489cf1565ae87102878cd27a17b9670520b9a382b6d9fee03e,active,0.0,247.9789,2026-01-30 14:29:41.973497-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be between $411,000 and $413,000 by March 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-between-411000-and-413000-by-march-1
polymarket,direct_housing_data,1301480,0x76222800ce980e7d13cf8a8ee7155068bf7a7388a4e5e2edf8f89353c0381039,active,0.0,313.9048,2026-01-30 14:29:41.488875-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be between $408,000 and $411,000 by March 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-between-408000-and-411000-by-march-1
polymarket,direct_housing_data,1301479,0x7e6472e8ae6300c2ecfe3380bd61e2536f95f123f9b151cfa58c0ccf292f0eca,active,0.0,288.4798,2026-01-30 14:29:40.810505-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be between $405,000 and $408,000 by March 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-between-405000-and-408000-by-march-1
polymarket,direct_housing_data,1301183,0x81d8fbf058028ad634e4fc37e31cd43eb86979b06e810a9f93a688d93ec2e46f,active,0.0,552.8289,2026-01-30 13:32:35.882222-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in New York City be greater than $595,000 by March 1?",,,will-the-median-home-value-in-new-york-city-be-greater-than-595000-by-march-1
polymarket,direct_housing_data,1301182,0x1202e52b172bfced464210514432ebe2b668288ad73111f151cb464e417de1f4,active,0.0,604.275,2026-01-30 13:32:35.361401-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in New York City be between $590,000 and $595,000 by March 1?",,,will-the-median-home-value-in-new-york-city-be-between-590000-and-595000-by-march-1
polymarket,direct_housing_data,1301181,0xe6179a722433cda70341fa3c4c8671fd34142cffe826fe23bf025277fe9d83c6,active,0.0,406.7631,2026-01-30 13:32:34.829346-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in New York City be between $585,000 and $590,000 by March 1?",,,will-the-median-home-value-in-new-york-city-be-between-585000-and-590000-by-march-1
polymarket,direct_housing_data,1301180,0x3c95871e2f14cc02e937648312edddb7397a46ce5650a296bcb3d8cc9486a1c5,active,0.0,423.7282,2026-01-30 13:32:34.305029-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in New York City be between $580,000 and $585,000 by March 1?",,,will-the-median-home-value-in-new-york-city-be-between-580000-and-585000-by-march-1
polymarket,direct_housing_data,1301179,0xa512839f011162ba7f2a64c3a72ab3c95499c835e30cd2c710b0f2b9231d85e8,active,0.0,524.8188,2026-01-30 13:32:33.759552-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in New York City be between $575,000 and $580,000 by March 1?",,,will-the-median-home-value-in-new-york-city-be-between-575000-and-580000-by-march-1
polymarket,direct_housing_data,1301178,0x27679dbdbb96a9aa429c952538b13f79a52f5493d160f6b0d18c85eb512bb468,active,0.0,669.5529,2026-01-30 13:32:32.998969-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in New York City be less than $575,000 by March 1?",,,will-the-median-home-value-in-new-york-city-be-less-than-575000-by-march-1
polymarket,direct_housing_data,1300950,0xd9bc1e486251625ee2581e217e17b6824862706fdc26afb5ddcc4f1493d5d153,active,0.0,1151.3605,2026-01-30 13:14:14.156785-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Miami be greater than $1,220,000 by March 1?",,,will-the-median-home-value-in-miami-be-greater-than-1220000-by-march-1
polymarket,direct_housing_data,1300948,0xb371faad1c7c6f4125e320a44d5ea2911b5b87bb1a3474921dbc61841de0691b,active,0.0,565.324,2026-01-30 13:14:13.113361-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Miami be between $1,160,000 and $1,190,000 by March 1?",,,will-the-median-home-value-in-miami-be-between-1160000-and-1190000-by-march-1-769
polymarket,direct_housing_data,1300947,0x1fcb44167e73f4e3fccb11cb11d0da227badf7caff19998a2ee18f26529086cc,active,0.0,405.5576,2026-01-30 13:14:12.435692-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Miami be between $1,130,000 and $1,160,000 by March 1?",,,will-the-median-home-value-in-miami-be-between-1130000-and-1160000-by-march-1-823
polymarket,direct_housing_data,1300946,0xb0fab0539051ebc4a7ceed2ae8e108158f0e5cb944c58b1310693941478f660c,active,0.0,699.798,2026-01-30 13:14:11.621454-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Miami be between $1,100,000 and $1,130,000 by March 1?",,,will-the-median-home-value-in-miami-be-between-1100000-and-1130000-by-march-1-748
polymarket,direct_housing_data,1300945,0x4cebd0369d66bb2ce2a5a21bb89faef1d4872e8b3549bead634baa39437fa609,active,0.0,518.6889,2026-01-30 13:14:10.968405-08:00,2026-02-28 16:00:00-08:00,"Will the median home value in Miami be between $1,070,000 and $1,100,000 by March 1?",,,will-the-median-home-value-in-miami-be-between-1070000-and-1100000-by-march-1-453
polymarket,direct_housing_data,1300949,0xfa8ff99ad9e2df85ab8c132723c798b3f57b037e611687ad46f014cd8756e277,active,0.0,780.9214,,2026-02-28 16:00:00-08:00,"Will the median home value in Miami be between $1,190,000 and $1,220,000 by March 1?",,,will-the-median-home-value-in-miami-be-between-1190000-and-1220000-by-march-1
polymarket,direct_housing_data,1301478,0xd4fca8f3fcabd81e2adca70dce9f8dc66c6ffd6912b6b5f5f637db14b36ba169,active,0.0,289.9157,,2026-02-28 16:00:00-08:00,"Will the median home value in the Austin, Texas metro area be less than $405,000 by March 1?",,,will-the-median-home-value-in-the-austin-texas-metro-area-be-less-than-405000-by-march-1
polymarket,direct_housing_data,1300944,0x28208d7ac32a8dd05214177634ac41ebce170df7aff78fb008e6a49bf8f67274,active,0.0,839.5101,,2026-02-28 16:00:00-08:00,"Will the median home value in Miami be less than $1,070,000 by March 1?",,,will-the-median-home-value-in-miami-be-less-than-1070000-by-march-1
kalshi,population_demographics,KXFERTILITYSK-24,KXFERTILITYSK-24,finalized,348834.0,128711.0,2024-12-18 13:11:38.844246-08:00,2025-10-22 11:34:38.867309-07:00,Will South Korean fertility drop again in 2024?,In 2024,In 2024,
kalshi,population_demographics,KXDEPORTATION-25-MAY01,KXDEPORTATION-25,finalized,111292.0,61008.0,2024-11-12 18:18:37.671751-08:00,2025-01-22 10:26:12.372891-08:00,"Will Trump take an executive action regarding deportation before May 1, 2025?","Before May 1, 2025","Before May 1, 2025",
kalshi,population_demographics,KXH1B-29,KXH1B-29,active,100326.0,23140.0,2024-12-18 13:12:57.510408-08:00,2029-01-20 07:00:00-08:00,Will Trump expand high-skill immigration?,Before 2029,Before 2029,
kalshi,population_demographics,KXPRCBIRTHS-24,KXPRCBIRTHS-24,finalized,93476.0,38339.0,2024-12-13 10:01:35.500873-08:00,2025-03-05 12:46:23.446611-08:00,More births in China this year than last year?,In 2024,In 2024,
kalshi,population_demographics,KXSECPRESSMENTION-25NOV28-DEP,KXSECPRESSMENTION-25NOV28,finalized,58113.0,52240.0,2025-05-28 10:09:49.741220-07:00,2025-05-29 14:52:05.121069-07:00,Will the White House Press Secretary say Deportation at her next press briefing?,Deportation,Deportation,
kalshi,population_demographics,KXTRUMPMENTION-25NOV14-HOME,KXTRUMPMENTION-25NOV14,finalized,32193.0,29221.0,2025-11-12 09:58:42.372385-08:00,2025-11-13 14:22:28.088109-08:00,What will Donald Trump say during Executive Order Signing Ceremony and Announcements?,Homeless,Homeless,
kalshi,population_demographics,KXDJTCONF-25FEB13-H1B,KXDJTCONF-25FEB13,finalized,26369.0,16301.0,2025-02-13 08:50:21.442769-08:00,2025-02-14 07:00:00-08:00,Will Trump say H-1B at the bilateral with Modi?,H-1B,H-1B,
kalshi,population_demographics,GRANTSPASS,GRANTSPASS,finalized,22780.0,11146.0,2024-03-13 14:37:38.445668-07:00,2024-06-29 15:19:10.797975-07:00,SCOTUS rules homeless regulations legal?,"By Dec 31, 2025","Not By Dec 31, 2025",
kalshi,population_demographics,KXFEDMENTION-25JAN-D,KXFEDMENTION-25JAN,finalized,19006.0,17058.0,2025-01-29 04:45:11.355617-08:00,2025-01-30 12:58:24.708880-08:00,Will Powell say Deport/Deportation at his Jan 2025 press conference?,Deport/Deportation,Deport/Deportation,
kalshi,population_demographics,KXSECPRESSMENTION-25NOV05-DEP,KXSECPRESSMENTION-25NOV05,finalized,18283.0,13878.0,2025-05-04 18:50:50.353653-07:00,2025-05-09 12:46:41.494846-07:00,Will the White House Press Secretary say Deportation at her next press briefing?,Deportation,Deportation,
kalshi,population_demographics,KXDJTFRENCHREP-25FEB24-MIGRATION,KXDJTFRENCHREP-25FEB24,finalized,13745.0,9687.0,2025-02-24 07:01:04.246531-08:00,2025-02-24 14:47:57.740880-08:00,Will Trump say Migration at his bilateral with Macron and any following Q+A?,Migration,Migration,
kalshi,population_demographics,KXSECPRESSMENTION-25DEC03-DEP,KXSECPRESSMENTION-25DEC03,finalized,12561.0,6346.0,2025-06-02 21:54:09.124867-07:00,2025-06-03 14:32:58.828995-07:00,Will the White House Press Secretary say Deportation at her next press briefing?,Deportation,Deportation,
kalshi,population_demographics,KXMELANIAMENTION-25NOV14-HOME,KXMELANIAMENTION-25NOV14,finalized,11160.0,6375.0,2025-11-12 17:56:59.669796-08:00,2025-11-13 14:15:04.673511-08:00,What will Melania Trump say during Executive Order signing on November 13th?,Homeless,Homeless,
kalshi,population_demographics,KXTRUMPMENTION-25SEP23-IMMG,KXTRUMPMENTION-25SEP23,finalized,10212.0,6632.0,2025-09-12 12:39:40.331119-07:00,2025-09-23 10:18:11.270816-07:00,What will Trump say during Trump Address the United Nations General Assembly?,Immigration / Migration,Immigration / Migration,
kalshi,population_demographics,KXMAMDANIMENTION-25OCT16-HOME,KXMAMDANIMENTION-25OCT16,finalized,7298.0,6623.0,2025-10-14 08:31:04.945477-07:00,2025-10-15 13:08:19.398942-07:00,What will Zohran Mamdani say during The Story with Martha MacCallum on October 15th?,Homeless,Homeless,
kalshi,population_demographics,KXBLOCKH1B-26JAN01,KXBLOCKH1B-26JAN01,active,6596.0,3313.0,2025-09-23 06:31:56.357330-07:00,2026-01-01 07:00:00-08:00,"Will federal courts block Trump's September 19th proclamation regarding H-1B visas before Jan 1, 2026?",Yes,Yes,
kalshi,population_demographics,KXFERTILITYRATE-25-Q3-54.4,KXFERTILITYRATE-25-Q3,active,5617.0,2544.0,2025-07-02 04:56:12.219701-07:00,2025-12-28 06:00:00-08:00,General fertility rate in Q3 2025?,Above 54.4,Above 54.4,
kalshi,population_demographics,KXRECBILL-26-BORDER,KXRECBILL-26,finalized,4993.0,2435.0,2025-01-09 13:39:11.467259-08:00,2025-07-08 14:40:52.097289-07:00,"Will Allocating more spending for Mexican border barriers, border patrol, or detention of immigrants be in the next reconcilliation bill?",More spending for Mexican border,More spending for Mexican border,
